company,title,salary,joburl
Northrop Grumman,Staff Data Scientist,$177K - $266K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_ed30b15b&cb=1672430587868&jobListingId=1008020685771&cpc=D1B7150B9C545245&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-4660c30585e534e1--6NYlbfkN0DPf8Tf_oakpB62WadId2dzQiWExtALTi0lpCM--zHBL-Sh9PGJR7MUsfmdgWk5rOVTVoNXOxEINu4FatqQ_XJfQdPm3H0Eoitfvfa0GizPawqXe4JtnppRtuzRlgeY1bZKggjVH87QfDrFWwVsaL8_FUHJj3x5HVFImEmOKc1cUUtMo36lxHPI9SKexhEhyRGfF1siB3Jum07hCVey20ifmH_vH9Jb2sddOc03FpQ0t30DMBrWGyn_P7DtiFVelxyhfocA4oXzRJkveTgdiM8bNJlZlTCqr2TpQ-lJ33Jb3JV3iB48deCo1EpiItLsEqNqEVeNAHu2gzBV0mg7QtyMcO6g2G6g-w6erJUnr925FxiklViHzoiT77r863897GHiPMZuyyqCiPSjrMkuLfETujsSfWvfZ5FsddWv0Kez_uBZWXjOLRQ65xt8k40id6x9Hjuc0lPmWRhNPDyD_vquXok_1GGQzaiJQ3Qf24zBU_crNj2P2BBKxHs9yhKjSq3WImld---9iiemYjs-JXJkCWaaH30JQrKcU_tlxo7eDrUEJcCnfZGUErwGBS2O4cPsZd5TjzaPoQAJRqn2yjyIOgcNdcpSxJmA6hINtejRsJ_U3gp7fbCl8P7335BGwlB-QSaweJyxM7u-EQKR_xs9erThJ-JtLMEGlfV-4Lm6YpkjHFDamudHDFnuEfYrkFVc_sD0mUx4rSaPkAAMnA3zoUqbaetckVJhwjBl9nDZKTdmHmkzhy5SWTiw0WZmMz9YfC2GauYyKtUTSq8zl2U3AnfF8VWeb28Jx6j4wN_Q0mOj3b8xgoAamc7ZNdGkS4n0G_a4u9vK-wgghZHA6tvzmTB_Vhq4ospg6O05xF6rr1w-lMiMUSqfsZqqWFrVjBI2E5PjM-9G9WFA__EOprZaYCnT5op-UEDXnAODqWpQluCpd0iWMbLXpbaj-7c347E%3D
Northrop Grumman,Principal Data Scientist,$115K - $173K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=702&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_08c48483&cb=1672430587869&jobListingId=1006804396548&cpc=FF950A86FEA5DF54&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-12889782e8cde003--6NYlbfkN0DPf8Tf_oakpB62WadId2dzQiWExtALTi0lpCM--zHBL-Sh9PGJR7MUsfmdgWk5rOXzXj9V2Gjty45go4likwI4O3MlbCLW4sUoG07pp6-HAvFYEImsXE4HEa0dyE5JEC5Jb1mvj5mzibZxLyjopHQIIF0orsWQnN0_OHdDXBd4iSVpHeTbZCRJ_mN4QuNPgAiely12NpPHC9Yy1SMmJYVuntSeAD1UiUiYb0wj5kalSDxna408DVftnExOoJtze7GbHl-BobWUHcJ_7oM777V8smNMHcPGZrHfxU8U0R7_Wz_tqadM9zkCL_ppzpSglk_3g_h8CgoKVA8eRSKHn_bXiiMRajJwcyiWj7iSteGZsJZW40Xk7709mGa4PWLqceiXHMwKynWuCPvK7QjEDVb7Jb_uOWKy8u0YRxlbyqbXUFamy1dwAHB2ZiWUn-0XCk2aepGLKcA1vUnHwfCy1dDHL8eMOX8SbLsynqmtb5qkxa4A6-l9a-yMOY_MY9uq6JnTWBiygnAtFg7FmeVhWxL5OCKHOjdv7-_6_UWG16zx1bLaoQehov3zbXOqgWHBcFkPh_JvTOW3GTJ7kCV9pI3kqcHMdb8o5w2ULmpb1Q1M42CtMyfFXhqVH1wyKCnfKq21GaqQz6XNjGsZ0XE4nhhRuyXr1yf7vtBF2te0cMYOv9vaEbaspmd2ImJ8QRhE6PB_jYuURUq8Z1Zu6lD59zUnF__qp6Gk5eZxCKK-Nlk4XyXvQqJw6U2sufMrK8lJtRIeDvYAV4QZyFRlAkmCUZfRiGScDN5O_kuTAytqRNCA6GgMG6dSdjdSCyBg9eE0QOKjpw_jIn6AQ_bGcYEjGnqsI3tNdVTm5nx2lQVwxiH7qyhS1zAjF8XUijCJ5q0qzYNf_5GNCATNqewaThZiRqyPr3yZvC4-n8IHvHiv7dMlKuwqUC3KchtuJqENeh7hBarojutsRoKo1Q%3D%3D
Pictor Labs Inc,Deep Learning Data Engineer,$120K - $140K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=703&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_38729d8a&cb=1672430587869&jobListingId=1008331011663&cpc=AA718BBA0476CE1A&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-eec3a5dc4734af93--6NYlbfkN0Ao1sXqsfl_eKMvAUCHN22fcucLWVoEbECIQPomdFbHyyronep0nbDU7A1dqb0fd6hb4YAUjh_nsCUuiP-XKL5jiPF72gILMta6o_i07jeCI4KIB3dFjQgU_CWXjRD4Pyba4I7Mrc7s8ZMqRiwhF9_tgViN_pxudFIUKmTOnA9fJbhV6urNGfh_DUsWv8hI6KaPYELF3OE34i0eyf4HJyNVASdpM_M9_DeIGyRRfKI2xr4LFX7vIpiZn5vOLNLQMEf4vo7RRaAIKmLs80lFb73Xx7LcdsfbK5cme5WXAP5lgYn9aR2V_gK7jOhXCWCsbCJE2R_BuADk0Gke2bLtjqLtFghqdH7yKhQXQq8I1J2Ssu4wGkxqMnAHQqytIIXikLn7-GSEMfG3Q--1Rzsc45R1MNnGbt_8ivAJW3lhLZNbGuJzdpbLAVBQZcLOg6sjC-0PBphIYlfIshihRfrUPRtpcI4_yCKyA-uo5VGXqG8ztuwNptJjPW49zE1LJgZdtQvz6rxXwelvWQesh3xly3JSnKWRI40JrpvN9OJ19YdJKNjnzb6AaPcQSKTBzJg-xpCt2xRb6WXbU4IPDxA9ZaJz
UCLA Health,Junior Health Analytics Data Scientist,$74K - $171K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=704&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_092e5edb&cb=1672430587869&jobListingId=1008289263610&cpc=1160948BCBA38B5B&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-53bfde300305e5db--6NYlbfkN0DsE7ViekIsjp64t_8fXghHOV1s5s2e0k6cDP9wEyz_6tOierAtAOrZ9WCDC2rRvrOCPoK3AdCHPnYKi7nEMIrsVj9vIdaA6nSPtmNaOBnISFr1Kz86lF4FNwUTpYlc3-jqofBdTijYoP8jGlHD3RY3qLOjTOWvNbppI4jQNMxGHh-W-eCwpeJhWUeQN3-GuKVemffk079VdfMWescsB_TMSM3sbup2FKWG6QZZU6q4EksX3KQjI4wcIuY8gFPMpkVZEhGTc-ICQC8tDsJBFX4l8UWJOzB1b_kMwULeH9IilmJoggfcKZaFqT_kFmRqQmwpyQdM6Q8b3cXPOWevwkCh0x7prPw08rBoJe5Vd-FoQ0fCIxU9IBsm7i4KrEPDeLCoH0JXwV_rBYt8OYevsu0HA0Lxm069kNTpqBuCH4pbi4R17mf7KPjWjymZTzCsUUvpO_kvqQCXYGscuNJQMzp2KT9sqGLriwoKYDJTljuue1Fm3BJ5dQ7g6Sm9MvBrVa8s_aZbvXVHYsQz2_M7WSptYBWImCOgQIiKBvnPqPjrw_1Ivtj8MN3iCTkc_KrzazL1xY9dWGREetgUoBIeHHBIccI7bAq4MSNqNhsH9phXrRfZ0MfY1Qk-2qTrd_pVZmQTabhmiPkOaGfvfFW3GEwcdAL0v2BJjQhAIr_9cl--PGS2J2JNxAif2I8zMgAc1bwIGTrHuPGFLZSu1W_T4AwsVzdkWki3zBEACkF4jkFyYxUIMvY_Q1VSWz8KM7KpSvHRdHLC5gB52pQ3oIuSmecsXHJD00xLfSwsPsOn4mLZ75X4d--GPPz8rwRLczJtcSc%3D
UCLA Health,Statistician,$26.63 - $52.97 Per Hour(Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=705&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_6f050b58&cb=1672430587869&jobListingId=1008289262076&cpc=5FEB1BEB8E14EF52&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-fb95fed425cd8c07--6NYlbfkN0DsE7ViekIsjp64t_8fXghHOV1s5s2e0k6cDP9wEyz_6tOierAtAOrZ9WCDC2rRvrOCPoK3AdCHPp_4bsPhRy9LzL-k2nhQ2Mesh_MF8SEuXFHhN7RW4O8cFqtEorMszA_-TutvMmE-NUCXZLYcl9TFFGGAVWtqCKXgHvbOucIeZirpclJGKO6iTTr6JtzA4KmT9rmxcP490sjVbedRG83gIh1BhZ55lb1CTBxCAvN-lXNB0Ta2m6SxwlZLOtTSmvXd1EiZtLmOWpMqVBdFhkIGFhYqlKJ_Oi7Luz-DqDVJvzlFxWdS_RyMKwfwl8lCGXSLOcikxpVeypAY5NJBCX5nF0aGH5ewDYl1vxXOYFRlM1VqMmJO1QxFRutKR57Kdt0Ehp-5XvHj4vVDv1s7kCPUj3TrB187vDIOavxtk8l3AqihA6VDVRTe_Z9C8wocYojIBrg5iC_QTpaoRIcaisigOdEOE4kY-idowemCwU3FTp17yEaFdoJRIxptsD29kV5M8mgiEzx8ohQ_d1yq48J3UrNcV-RTVS8_-I8seRMwcecbVaymoZ30S-jWqBBpQEUqnOtNZVyAuAxvOPcJXHb38Nk9sNQ6tor-axkzpLFwXzshzNqPDMbsh-LeX8TE7zxyPcT_pxay06zdtd7HNEEDE9ccNYfgqxmnZ9RIbCuVyYzRn71dj1GJ3m4qtM1j_tqJTfGTJUrR1Bs9XBvtSCvBeYsjH7_auocSQ_uJWGWZeiJMF074zy99BqoIrhNkiNs%3D
Niagara Bottling,Manager of Manufacturing Analytics/ Data Science (Remote),$79K - $112K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=706&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_45930271&cb=1672430587870&jobListingId=1007899005161&cpc=39A4E8CE329AB187&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-c1968e8934270521--6NYlbfkN0CGwvORZtB0iUZnKgnimT2ysYn8pGLVSWj19V1u5wFJXd5YEP4yEXDYVNXqYVpWy2v4_QdclXqbUgiRS1BUZv-5xMkkc2EokLV1ZHy9c7oq9I3y6JUCssLrtAaBfMgh_JCmg1cJ5nFuepIJ4DjEhfSo4ufJh0KqxaSza5_NjXeb1yM13It2x3DKF-KmgvJXpeI5LYXJYak6btV3JbwuNlR2xCI2K89pizAkeTdggeRd0cqGPKXL8TI51JWtZVcwhS0AxB5gTYTw2PsqzmUASC-cDYBf-B0i3ysQC4D53ON2WxejIY8SiocG_ixYUJDc-BLOvhGrbHoqh5hJwSUt-x_Flb_h8Hdnkqg1lObksHLOmByC0sai8EqBHWSHCzbGzte4L4VH-aBWm4KJGw6EGxqLPXE8aIHszHNkIaktUu9rtYCpKUapZBBO6T0ly1GYi_LDNaP7CWUKpmy1wiZF5U2hslasNfKkfLYzXPDEerXAh7gHK9NEaJ6eCK6PZHJHQ6yy5gsIXScRbd7mLdXXyT5qgpM-JjWTiBzoiYUpPCBoIX0_b45NxWLho8TFiYhhje-hjqc5Wmu2vGg_hnInrdWMKYNAhgnVAM3-7PnQkkJa-qFVxl6gMY5yTbzE2Ct-D4XW8AaS_KHts3LUDrmSac8Ds0e5t5r4d5tAym-Bd2-rBI_dNGbjXi3HoS_8ZZKWk-aM37aAa0QEprfU9V-6c3Np5i2OQlA0jCRBZFF819rsjw%3D%3D
"Healthcare Staffing Professionals, Inc.",Data Architect- ACDC Epi & Data Unit - Data Science Team- $59.27/hr,$59.27 Per Hour(Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=707&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c8daa54d&cb=1672430587870&jobListingId=1008339704449&cpc=1CBFC3E34E2A31FF&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-f7c4bcf745a1b9df--6NYlbfkN0CBC3QPWf62_ZujIdn61V3p_wwz_uNSPeOtTLODVN0YE_aOClqFPI7bYPIiovz7HvVS0FAYspjonH_g-e2kdZMOkjCMVcgE6wNipPue-gNMxT8QdnjvytlhRlXtX7GR5To57gphfV3yIxV7p4qlX_A-JnTa-WVguMwlkJTKAHvjvPVzZXzWgVjbcTfCa2AtxX2utSNeKalQGTPFZi876m51elmWavm_VnpemMRQoBwYSAqLfSWRuej28zAs_qjvD6HiHzMIz2qbajw9ctWwd2ts28k4jinvx-5TgHHXEZhLkBoPIzwkZhlVyk8C7CLHzXEBmSKIaB36Y4M9bPgV0SU0SzkHw-BmqaD2KJbwb1WXsqLGaCI-60AJzKwkfpHyOMB95xk4sinXMx2TBUeAl5Nk1QyyThngaY2mT-wHBum32hh-8A_he2cIdBNfVH-tSxtYtOtCjIUM9wJT86tySc7A_5j6wFqwp49ehN6Wl7p9IDbLj5BayxlLC_pH9G6KtKH6nDIydvLk_Rp8IyUawOThGErVd4MnZHdYqVpgEA_GTl3I9daih5JJwhCvdDwWgrdK5-BrB3cTjpkIpwnIUKMFNyGsolkv8nHRkTNo67TO6ftaCCP4NdM8Sy-OpGVqcns%3D
CyberCoders,Data Scientist,$100K - $150K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=708&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_dad220a7&cb=1672430587871&jobListingId=1008369131016&cpc=334ABAF5D42DC775&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-d19cda612d950d63--6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eoBlI4EFrmor2FYZMP3muM3bApotpwl8jEQtn6uAw-We27OHeqwVLSgLOntKI8pBXoXpdNnB2G9OPS9zt6nq891vX5tl37QDqAgWlp3uVxgZQTPDiCdDk9P0tt-bkYCgenD5V7PNzv2TwlCDtV3rkKC9EMxbkGIzs-15qO5bZ5HIaxK55EFspPLDGt-Ou6PGIWuhFOuXLN64tYSmeqLrVF8h6tEYW_qSPOTgqO_8yMlNv-gE0RTfMzrwbqB4L-DDR0olZ-nVu1YO4BqaipkAHlXIT5FUGXZ3l_V_cIs-euZ1dL5Dt4CF9Ibro0qybM-H3XQ9TLy4qpfHAJQT-0gc0Ezl2i9cHbP9X53XF32THKpJMPE9x5MibZj4etuQXxj1eKve3sDyNkbFNZItMPpFKMK-Exv1o_5m2uhzIzKKHI_i4cGqcQNhk9a_Ph3fgOoOt3GRUgwV09aLoQ0gh6QQhlUV8JR-gJpmgDeZppoagSJj7g0qXv0Fm6FT7BYnvYA6IyDpHRwBNpSZY44Pa9p0xY1YZdOVpeE6b6aQm4ZnAIWlvuRmaas6HqK93Vi0kNU_cnlfBujpClY8v7tan33VKPBxDE9qMTVC-HwB7CNjqlzRvDXq5RyPCMq4CqBBAttw6yCk1eeiZq_Aqxml1hFxlycFoUVsYQbtuDsijZpS9MyHf2KffLQ426XY8x9GOXsDfcF81HTiqkS8THtvhEg249ygxVSrROJN_h0BtQBELtXJQEKKbEJa0tvawC-kdk7TVoznPC75E0ABVyFtfYVM3ZIcUDWgWkVo56AZXh0ppUeFgRqLAcZF1p8uFMdfPEJzoQLUjKF2jVUCaAmIRl3Hw28OTZ3r67yFpUhk0-c9hoMy0yqVpDoqc3dQKJwEyystIoP2AeIbnDRZP9uECobOO8-ERrBMkPs1t4814nBzUohmtY1pQiyeA3udlb7xz4j9UioRrNDd_BMG-56MDK54RU-tqB5pA_fZA0_Bwg5cNUhxQvnvXsCMn6JC1A6_5FBjPtdqs6_01CDiyoaHM760jEAaxEQglB4FaF9VEIi-Qw-h_co3_x23Sc8%3D
"BEN Group, Inc",Data Analyst,$55K - $83K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=709&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_462855c5&cb=1672430587870&jobListingId=1008217177177&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-cbc7bfe0aa1695bc-
Aquent,Senior Data Analyst,$74K - $112K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=710&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_1af92eb3&cb=1672430587871&jobListingId=1008343934129&cpc=451933188B21919D&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-3a989f9b5cc04353--6NYlbfkN0DMrcEu7yrtATojKJA7cEzGQ3FdRGWLh0CZQInL4ECGI9gD0Wolx9R2v-Aex0-GK07Bu3OsgcZMstxLCKnXIi-MEg2ovdCSs-V0eBHPfQogoiHTbUfVMgSQwg9xqvq8dS5Vr3tsardFBObs24-usYQS4-eooRENnswBZQ7YJoVg-afXJPR7Ed2UOLVy79x5gAfCO16LmN8ChaeOSavj93_MiJ2uXZZvHeOGZj0sBpJXM2VVXLS7gS98jR_Oc6X3Pzuru8aeWKC76-2Ow-mBiYRhxi8YQLo2F2Q6HWKga8CTQIEsZ4bPBwcs2CvVKQXM5m2PLsvCJ2w8xz6lHHArz8-NSbK0-24ZClzVDFkVNQCl65soS3ILNNIdpAfbwD0XDf-HW6_gM70dWqvuowE21TryJiRVgnLvz8rbL_97o-6IWAY6ZZxxwB7K6GLN6i6R_2XpW0kUHEVuSYcXHvC3tPzP60W2mwMrvTYeO_bwGMSGuXZhzHRivjnjrZ4XhBBEZheR-y_Aj8QHlg%3D%3D
Acara Solutions,Sr. Business Data Analyst,$36.00 - $46.00 Per Hour(Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=711&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_687339e9&cb=1672430587872&jobListingId=1008364862973&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-3a6607a0d3f5ec82--6NYlbfkN0BQuJXpfawXtfhwzLerQhC04iCxGrelUvn_xttDeop7CMmG32gURwRxm542mwoFEh5VXQgziYzx9X7uDM5yqlpEFdSw-M7unNkI4_REZ2Lh53zLg234VA0n-JUxuY1ARvUnOQwx9MwC7t7lmXtYTM1zRScdwWju95wzgFC12Bn-J1EpKv7plcR6TsCWbK8aJagr7hMKUZ0pD3fPKWiyKVVxCcFRkrF7xHcM_oQveZtcZ9upRpoRQ1ux_uIsonfaPTcpuRD2KOdpjWIhxdc-OaS00U-MeYzAq_YoYOhnJ1_ZBz78smBw13eskCCMjBZGlFX9KIQTBLj3LXiJ6GnuORDQeUP1TaDeyhO8Q3go_fPP_qUhuQ_wtuq_mLbM2vTUlsBynLCZez0SEzuY6ldT8OgJG2yRThoHjqgvV7TEvWRovc4c-Vi-FuKZjiIsop5_Ctn0hWaF4TCnufRJ93sAcj9IvwEAgpImJUdDh6e3SSsvq8JEPgGDM4LLbgAv9bMfk7Q51fm-x2DeFweyVnn5K1qELukpmX8VYOvtznXjoE6zxDcsTR_Irc14PgR0ZRa-GT49exudJX-HADEXKI8-RGsDU-XGqycD3qyOKBt2mNG0xoythcqua-i1lsfJbqD38h4V5EwezgrXviVl7La5ZuTamv8hKGlut7ZWeY9oc7lns8uCa9XD5fQPYiF1sRjZrylAvSY-rK2kt1RVxjoLy_DStFspl8qecnjbLH7a7jtXbHtHYBHqYfh9m-IexCXDEymDv1uc8p4vZFlPDCOSDUXpdp5S0t9_61g%3D
CyberCoders,Software Engineer - Machine Learning Systems (100% Remote),$150K - $180K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=712&ao=1110586&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cc79dc13&cb=1672430587872&jobListingId=1008366830432&cpc=C4A69CCDBB3B9599&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-0f3d64ea48a6c199--6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eoBlI4EFrmor2FYZMP3muM1V4Eso3XHHFevE2rgQY9zFYDlMZkOiTuIz-_uhJNx-rGjsszCyq5cL8GpP7EAnaCkNHdWy86SARuHLaxmGBXdO1rKErUpgSX8hD6XeVOEBumjwyOxdvN2fh_ND_I-cpUUDUD80PTiwy2BftiZCO_3X8W83VoRQBMBx45fro3EFOxwN_TXJqCUc0WVAx3nLAQjJAoDypBeuhmrVXnSvyMUUfNUUJXBHVBk5X5ZCtPQBU3Xd4ixBhYsPbq0yZIhnV7qY0lSTIugFU3KgCLp-lJaFcd2hZVymc2Kkhm6Fa_Qhsh-iBJBK3Ymcs1gUkEVaGw46qGrqPA8ZXFB7d9HyrOXYnkeNG5_ZgbzlDOv5PzW69wvKFvwct4pTHvaKu1uHIeyFU-0WLHtkS8cX2ZsG79IkOmEA68aUUjDqLcbZlr23Sw7rk_BnThPKHyfWCP0o4iqJ9yWwkrrhxSXB8LKG7nHgwbRcfOP0DA44EoWccr314YSgXFAR1kltoQi31A3Hm-a05BX47q1mtaqV3FDP1YGCEwJKOsXhEfRyal7tqkwwzdMvlG1F48qTtt2Aa3O8PECX579GJ27oMHZdttu1TO4qGaR0_qGDNxg18n7NN7nBBOwSPX8A-I-Chp8FS8gcWHPttTRTS-fBksvKplZrexifE3TCnF66kyHve6JGr40D03Nm7rw-O4ZKVbyuzPHbEa20H7JdGd6bWupkgLnCMjO6w47eHhfOIYy7V9FuMNOn8S6n_P4z2pZEC6Dta54v4gNfnAukFsFE1qyEECmXD3Gs0hODb6xBStr9QNVG6KSzwbaPxYXDwFcTsg7cyivYN0KAkAuKQPIPIFrW3p71lHbucYdAsopfV08nXOlU0FTzYEGruEh4GFcAwVHhupufUpM-Wp-oH72UkMYKH6MlsUpt--jixFdJhbR04XsePermhIQFVJaSszPqn1lY86WllYnNP9wrAEpXCn0u33s8OdaUM--d-cRevixWTrxSTavq5AJCBRsrIMQDkXt4V_MKTkbJXTKq2kPXTft5GiTfQiuqGPL-GgFelOA%3D
AE Studio,Data Scientist,$87K - $140K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=713&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_69f26450&cb=1672430587872&jobListingId=1008297180902&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-cee43d57b7558851-
Southern California Edison,"Data Scientist, Advisor [HYBRID]",$67K - $103K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=714&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_4d4f8954&cb=1672430587872&jobListingId=1008370340731&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-4edc0c2ff930f49a-
TikTok,Data Scientist - Network Analysis and Targeted Manipulation (NATM),$118K - $200K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=715&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_f62279ee&cb=1672430587873&jobListingId=1008000099478&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-ddca5ae5612db764-
FLYR Labs,Data Scientist,$111K - $173K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=716&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_1c029de4&cb=1672430587873&jobListingId=1008151485741&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-7c44ccffbcaff337-
DQLabs,Data Scientist,$91K - $142K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=717&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_6d6903d4&cb=1672430587873&jobListingId=1008375568226&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-5b95dd9691834952-
VideoAmp Careers Website,Data Scientist,$124K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=718&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bbf11cc2&cb=1672430587873&jobListingId=1008361401021&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-ccecbee6a33ee6d9-
Beyond Limits,Associate Data Scientist,$81K - $120K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=719&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_58c2d9fa&cb=1672430587874&jobListingId=1008223196615&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-cace752d383d137e-
JPL/NASA,Data Scientist II,$89K - $135K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=720&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_606add9d&cb=1672430587874&jobListingId=1007960751505&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-a26653a68497c6ba-
PeakMetrics,Data Scientist,$150K - $180K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=721&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5f94fa27&cb=1672430587874&jobListingId=1008322300126&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-aaa2eecaa08fa2cb-
Brilliant Corners,Data Scientist Supervisor,$112K - $151K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=722&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_11b363ea&cb=1672430587874&jobListingId=1008284523359&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-b19ea27bb09422a4-
Apple,Marketing Experimentation Data Scientist,,https://www.glassdoor.com/partner/jobListing.htm?pos=723&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_8aca88ca&cb=1672430587874&jobListingId=1008355630875&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-7f6fffc362af7140-
UCLA Health,Part-Time Cardiovascular Data Science Research Associate,$27.09 - $43.58 Per Hour(Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=724&ao=1136043&s=58&guid=0000018564a18e8fb5331c2c8e1ec66d&src=GD_JOB_AD&t=SR&vt=w&cs=1_83ba06e4&cb=1672430587874&jobListingId=1007672541814&jrtk=3-0-1glia33lo2f3f001-1glia33mb20ho000-fff25d68a54c5216-
